cohort,semester,class,course,registration_date,division,level,admission,Major,passfaildrop,grade,gender,eid,section,Instructor,Instructor type
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,A-,F,E12736,S113,T110,TT
D,Spring 2022,CS1,1115,11/16/2021,U,Upper Junior,Continuing,UNDECL-BA,Drop,W,F,E12741,S113,T110,TT
E,Spring 2022,CS2,3115,1/16/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,B+,M,E12748,S103,T012,PT
F,Spring 2022,CS3,3130,1/26/2022,U,Lower Junior,Continuing,UNDECL-BA,Pass,B,F,E12767,S106,T010,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,B,F,E12773,S126,T012,PT
E,Spring 2022,CS2,3115,1/21/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E12780,S106,T013,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,Other,Drop,W,F,E12783,S124,T107,TT
E,Spring 2022,CS2,3115,12/21/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,C,F,E12803,S106,T013,PT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Senior,Continuing,INFOSCI-BS,Pass,B,M,E12807,S130,T001,PT
E,Spring 2022,CS2,3115,11/17/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,A-,M,E12826,S116,T116,TT
D,Spring 2022,CS1,1115,11/5/2021,U,Upper Junior,Continuing,UNDECL-BA,Pass,B,M,E12849,S107,T117,TT
E,Spring 2022,CS2,3115,12/8/2021,U,Upper Junior,Continuing,UNDECL-BA,Pass,A-,M,E12849,S103,T012,PT
D,Spring 2022,CS1,1170,12/3/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,C,M,E12861,S202,T107,TT
D,Spring 2022,CS1,1115,11/7/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,A-,M,E12876,S107,T117,TT
E,Spring 2022,CS2,3115,12/13/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,B-,M,E12876,S103,T012,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,M,E12900,S119,T116,TT
E,Spring 2022,CS2,3115,11/19/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,A-,M,E12908,S116,T116,TT
D,Spring 2022,CS1,1115,1/16/2022,U,Lower Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12918,S129,T006,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,UNDECL-BA,Pass,A-,M,E12924,S115,T117,TT
E,Spring 2022,CS2,3115,11/28/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,B-,M,E12928,S106,T013,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,B,F,E12934,S130,T001,PT
D,Spring 2022,CS1,1115,12/28/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,B,M,E12971,S126,T104,TT
D,Spring 2022,CS1,1115,12/17/2021,U,Lower Junior,Continuing,Other,Pass,A,M,E12978,S105,T010,PT
E,Spring 2022,CS2,3115,1/1/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,A,M,E12984,S126,T009,PT
D,Spring 2022,CS1,1115,12/9/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,A,M,E12999,S128,T014,PT
E,Spring 2022,CS2,3115,11/16/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,B,M,E13001,S126,T009,PT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,A,M,E13003,S130,T001,PT
F,Spring 2022,CS3,3130,12/10/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,A,M,E13007,S106,T010,PT
E,Spring 2022,CS2,3115,1/13/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13010,S126,T009,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,B,M,E13012,S115,T117,TT
E,Spring 2022,CS2,3115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,A+,M,E13019,S126,T009,PT
E,Spring 2022,CS2,3115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13024,S119,T112,TT
E,Spring 2022,CS2,3115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13026,S119,T112,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,B,M,E13032,S114,T112,TT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,B-,M,E13033,S126,T012,PT
E,Spring 2022,CS2,3115,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,A-,F,E13046,S119,T112,TT
F,Spring 2022,CS3,3130,11/15/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,C,M,E10024,S106,T010,PT
F,Spring 2022,CS3,3130,1/24/2022,U,Upper Senior,Continuing,Other,Pass,B,F,E10032,S126,T012,PT
D,Spring 2022,CS1,1170,11/16/2021,U,Upper Senior,Continuing,COMPSC-BS,Drop,W,F,E10049,S202,T107,TT
D,Spring 2022,CS1,1115,1/17/2022,U,Upper Senior,Continuing,COMPSC-BS,Drop,W,M,E10069,S114,T112,TT
F,Spring 2022,CS3,3130,11/27/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,A-,F,E10194,S126,T012,PT
F,Spring 2022,CS3,3130,12/2/2021,G,0,0,Other,Drop,W,0,E10249,S106,T010,PT
E,Spring 2022,CS2,3115,11/18/2021,U,2nd Degree,Continuing,Other,Drop,W,F,E10300,S106,T013,PT
F,Spring 2022,CS3,3130,1/24/2022,U,Upper Senior,Continuing,INFOSCI-BS,Pass,C,M,E10383,S126,T012,PT
D,Spring 2022,CS1,1115,12/8/2021,G,Upper Junior,Continuing,COMPSC-BS,Drop,W,F,E10410,S102,T006,PT
D,Spring 2022,CS1,1115,1/1/2022,U,Upper Senior,Continuing,COMPSC-BS,Fail,F,M,E10437,S126,T104,TT
F,Spring 2022,CS3,3130,12/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,WU,M,E10452,S106,T010,PT
F,Spring 2022,CS3,3130,11/24/2021,U,Lower Senior,Continuing,COMPSC-BS,Drop,WD,M,E10472,S106,T010,PT
D,Spring 2022,CS1,1115,12/26/2021,U,Lower Senior,Continuing,INFOSCI-BS,Fail,D,M,E10556,S105,T010,PT
D,Spring 2022,CS1,1115,1/27/2022,U,Lower Senior,Continuing,Other,Drop,W,M,E10573,S129,T006,PT
D,Spring 2022,CS1,1170,12/1/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,A-,M,E10711,S202,T107,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,C+,M,E10792,S126,T012,PT
E,Spring 2022,CS2,3115,11/18/2021,U,2nd Degree,Continuing,Other,Pass,B-,F,E10795,S116,T116,TT
D,Spring 2022,CS1,1115,12/23/2021,U,Upper Senior,Continuing,Other,Drop,W,F,E10847,S128,T014,PT
F,Spring 2022,CS3,3130,12/15/2021,U,Upper Junior,0,COMPSC-BS,Drop,WU,M,E10851,S119,T116,TT
E,Spring 2022,CS2,3115,12/15/2021,U,Upper Senior,Continuing,COMPSC-BS,Drop,WD,M,E10868,S103,T012,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Senior,Continuing,Other,Drop,W,M,E10906,S107,T117,TT
F,Spring 2022,CS3,3130,11/21/2021,G,Lower Senior,Continuing,INFOSCI-BS,Pass,B-,M,E10914,S106,T010,PT
D,Spring 2022,CS1,1115,11/15/2021,U,Upper Senior,Continuing,Other,Fail,F,M,E11042,S113,T110,TT
D,Spring 2022,CS1,1115,11/18/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,C-,F,E11093,S102,T006,PT
D,Spring 2022,CS1,1115,11/24/2021,U,0,0,Other,Fail,D,0,E11104,S105,T010,PT
E,Spring 2022,CS2,3115,2/3/2022,U,Lower Junior,Continuing,COMPSC-BS,Pass,C,M,E11198,S106,T013,PT
F,Spring 2022,CS3,3130,11/15/2021,U,Lower Senior,Continuing,COMPSC-BS,Drop,WU,F,E11218,S130,T001,PT
D,Spring 2022,CS1,1115,1/31/2022,U,Lower Junior,Continuing,Other,Fail,F,M,E11242,S102,T006,PT
E,Spring 2022,CS2,3115,1/9/2022,U,Upper Senior,Continuing,INFOSCI-BS,Drop,W,M,E11263,S103,T012,PT
D,Spring 2022,CS1,1115,11/15/2021,U,Upper Senior,0,Other,Fail,F,F,E11310,S115,T117,TT
F,Spring 2022,CS3,3130,11/29/2021,U,Upper Senior,Continuing,INFOSCI-BS,Pass,C+,M,E11311,S126,T012,PT
D,Spring 2022,CS1,1115,1/10/2022,U,Upper Senior,Continuing,Other,Drop,W,F,E11317,S125,T104,TT
D,Spring 2022,CS1,1115,11/18/2021,U,Upper Junior,Continuing,Other,Drop,W,M,E11344,S115,T117,TT
D,Spring 2022,CS1,1115,1/18/2022,U,Lower Junior,Continuing,Other,Fail,F,M,E11363,S129,T006,PT
D,Spring 2022,CS1,1170,12/28/2021,U,Lower Senior,Continuing,COMPSC-BS,Fail,F,M,E11367,S107,T117,TT
D,Spring 2022,CS1,1115,12/7/2021,U,Upper Senior,Continuing,COMPSC-BS,Drop,W,M,E11421,S107,T117,TT
E,Spring 2022,CS2,3115,11/15/2021,U,Upper Senior,Continuing,Other,Pass,A,M,E11430,S119,T112,TT
D,Spring 2022,CS1,1115,12/6/2021,U,Lower Senior,Continuing,Other,Drop,W,M,E11440,S129,T006,PT
D,Spring 2022,CS1,1115,1/19/2022,U,Upper Senior,Continuing,Other,Fail,F,F,E11545,S129,T006,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,F,E11573,S124,T107,TT
D,Spring 2022,CS1,1115,1/31/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,WU,M,E11587,S128,T014,PT
F,Spring 2022,CS3,3130,12/21/2021,U,Upper Senior,Continuing,COMPSC-BS,Drop,W,F,E11615,S119,T116,TT
E,Spring 2022,CS2,3115,11/15/2021,U,Upper Senior,Continuing,INFOSCI-BS,Pass,B,M,E11621,S126,T009,PT
D,Spring 2022,CS1,1115,11/16/2021,U,Upper Junior,Continuing,Other,Drop,W,M,E11663,S113,T110,TT
D,Spring 2022,CS1,1115,11/16/2021,U,Upper Junior,Continuing,Other,Pass,C,F,E11689,S115,T117,TT
D,Spring 2022,CS1,1115,11/15/2021,U,Upper Senior,Continuing,Other,Drop,W,F,E11700,S124,T107,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Senior,Continuing,Other,Pass,A,F,E11722,S102,T006,PT
F,Spring 2022,CS3,3130,11/15/2021,U,Upper Senior,Continuing,Other,Pass,C+,M,E11730,S130,T001,PT
D,Spring 2022,CS1,1115,1/25/2022,U,Lower Senior,Continuing,INFOSCI-BS,Drop,W,F,E11776,S126,T104,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,W,F,E11777,S107,T117,TT
D,Spring 2022,CS1,1115,1/30/2022,U,Lower Senior,Continuing,UNDECL-BA,Pass,B-,M,E11780,S105,T010,PT
D,Spring 2022,CS1,1115,1/27/2022,U,Upper Senior,Continuing,Other,Drop,WN,F,E11845,S129,T006,PT
D,Spring 2022,CS1,1115,12/15/2021,U,Lower Senior,Continuing,Other,Drop,W,M,E11857,S128,T014,PT
D,Spring 2022,CS1,1170,12/10/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,B,M,E11891,S202,T107,TT
D,Spring 2022,CS1,1115,11/29/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,M,E11918,S115,T117,TT
D,Spring 2022,CS1,1115,1/26/2022,U,Lower Junior,0,COMPSC-BS,Drop,W,F,E11937,S128,T014,PT
F,Spring 2022,CS3,3130,11/28/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,B+,M,E11943,S126,T012,PT
F,Spring 2022,CS3,3130,11/15/2021,U,Upper Senior,Continuing,INFOSCI-BS,Pass,C,F,E11983,S130,T001,PT
D,Spring 2022,CS1,1115,12/25/2021,U,Lower Senior,Continuing,Other,Drop,W,F,E12013,S126,T104,TT
F,Spring 2022,CS3,3130,11/15/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,C+,M,E12015,S119,T116,TT
D,Spring 2022,CS1,1115,12/27/2021,U,Upper Senior,Continuing,Other,Drop,W,F,E12035,S114,T112,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,C+,F,E12043,S130,T001,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,Other,Pass,B+,M,E12054,S130,T001,PT
F,Spring 2022,CS3,3130,11/15/2021,U,Lower Senior,Continuing,INFOSCI-BS,Fail,F,M,E12069,S130,T001,PT
E,Spring 2022,CS2,3115,11/24/2021,U,Upper Junior,Continuing,UNDECL-BA,Drop,W,F,E12127,S106,T013,PT
D,Spring 2022,CS1,1115,12/1/2021,U,Lower Junior,Continuing,Other,Drop,W,F,E12137,S102,T006,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,C+,M,E12146,S126,T012,PT
D,Spring 2022,CS1,1115,12/8/2021,U,Lower Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12176,S129,T006,PT
E,Spring 2022,CS2,3115,11/18/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,A-,M,E12180,S126,T009,PT
D,Spring 2022,CS1,1115,1/29/2022,U,Lower Sophomore,Continuing,COMPSC-BS,Fail,D+,M,E12183,S105,T010,PT
E,Spring 2022,CS2,3115,1/19/2022,U,Lower Junior,Continuing,COMPSC-BS,Pass,B,M,E12186,S103,T012,PT
F,Spring 2022,CS3,3130,12/29/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,C+,M,E12212,S106,T010,PT
E,Spring 2022,CS2,3115,11/18/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,C,M,E12217,S106,T013,PT
E,Spring 2022,CS2,3115,1/8/2022,U,Lower Junior,Continuing,COMPSC-BS,Pass,A+,F,E12224,S103,T012,PT
D,Spring 2022,CS1,1115,12/28/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12251,S125,T104,TT
D,Spring 2022,CS1,1115,11/15/2021,U,Upper Senior,Continuing,Other,Pass,A,F,E12273,S113,T110,TT
D,Spring 2022,CS1,1115,11/19/2021,U,Upper Freshman,0,UNDECL-BA,Fail,D-,M,E12275,S102,T006,PT
D,Spring 2022,CS1,1115,12/28/2021,U,Upper Junior,Continuing,Other,Drop,W,F,E12276,S129,T006,PT
E,Spring 2022,CS2,3115,11/16/2021,U,Lower Senior,Continuing,Other,Drop,W,M,E12294,S126,T009,PT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Junior,Continuing,UNDECL-BA,Fail,F,M,E12303,S130,T001,PT
D,Spring 2022,CS1,1170,11/16/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,A-,F,E12323,S107,T117,TT
D,Spring 2022,CS1,1115,11/22/2021,U,Lower Senior,Continuing,Other,Fail,F,F,E12329,S124,T107,TT
D,Spring 2022,CS1,1115,11/16/2021,U,Lower Senior,Continuing,Other,Fail,D,M,E12339,S113,T110,TT
D,Spring 2022,CS1,1115,1/4/2022,U,Lower Junior,Continuing,INFOSCI-BS,Drop,W,M,E12361,S124,T107,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,A-,M,E12362,S130,T001,PT
D,Spring 2022,CS1,1115,12/30/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,WU,M,E12375,S107,T117,TT
D,Spring 2022,CS1,1115,11/24/2021,U,Lower Sophomore,Continuing,UNDECL-BA,Drop,W,F,E12378,S128,T014,PT
D,Spring 2022,CS1,1115,11/19/2021,U,Upper Junior,Continuing,Other,Drop,W,F,E12380,S124,T107,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Senior,Continuing,Other,Fail,C-,F,E12382,S113,T110,TT
D,Spring 2022,CS1,1115,1/10/2022,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,M,E12389,S113,T110,TT
E,Spring 2022,CS2,3115,11/18/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,B-,M,E12398,S116,T116,TT
D,Spring 2022,CS1,1170,12/6/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,A,M,E12399,S202,T107,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,B+,M,E12402,S119,T116,TT
D,Spring 2022,CS1,1115,12/10/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,C,M,E12419,S128,T014,PT
D,Spring 2022,CS1,1115,12/31/2021,U,Upper Senior,Continuing,Other,Drop,W,F,E12440,S128,T014,PT
E,Spring 2022,CS2,3115,12/8/2021,U,Upper Junior,Continuing,MULTI-BS,Drop,W,M,E12454,S103,T012,PT
D,Spring 2022,CS1,1115,1/5/2022,U,Lower Sophomore,Continuing,COMPSC-BS,Drop,WU,M,E12467,S114,T112,TT
D,Spring 2022,CS1,1115,11/15/2021,U,Upper Senior,Continuing,Other,Drop,W,M,E12490,S124,T107,TT
D,Spring 2022,CS1,1115,11/28/2021,U,Upper Senior,Continuing,Other,Pass,A,M,E12497,S102,T006,PT
E,Spring 2022,CS2,3115,11/16/2021,U,Lower Senior,Continuing,Other,Drop,W,M,E12506,S126,T009,PT
F,Spring 2022,CS3,3130,11/15/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,A,M,E12541,S130,T001,PT
D,Spring 2022,CS1,1115,11/4/2021,U,Upper Senior,Continuing,Other,Drop,WD,M,E12546,S107,T117,TT
D,Spring 2022,CS1,1115,12/26/2021,U,Upper Junior,Continuing,INFOSCI-BS,Fail,F,M,E12550,S107,T117,TT
D,Spring 2022,CS1,1115,12/14/2021,U,Upper Junior,0,UNDECL-BA,Fail,D,M,E12563,S102,T006,PT
F,Spring 2022,CS3,3130,1/31/2022,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,M,E12565,S119,T116,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,A,M,E12567,S130,T001,PT
F,Spring 2022,CS3,3130,1/31/2022,U,Lower Senior,Continuing,COMPSC-BS,Drop,W,M,E12588,S106,T010,PT
D,Spring 2022,CS1,1170,11/15/2021,U,Lower Senior,Continuing,INFOSCI-BS,Fail,F,M,E12596,S202,T107,TT
D,Spring 2022,CS1,1115,12/13/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,F,F,E12598,S107,T117,TT
E,Spring 2022,CS2,3115,1/3/2022,U,Lower Senior,Continuing,COMPSC-BS,Drop,W,M,E12607,S126,T009,PT
F,Spring 2022,CS3,3130,1/26/2022,U,Upper Junior,Continuing,COMPSC-BS|UNDECL-BA,Pass,C,F,E12616,S126,T012,PT
D,Spring 2022,CS1,1115,12/4/2021,U,Lower Junior,Continuing,UNDECL-BA,Drop,W,M,E12622,S107,T117,TT
D,Spring 2022,CS1,1115,2/2/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,WU,M,E12624,S124,T107,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,UNDECL-BA,Fail,C-,M,E12630,S113,T110,TT
F,Spring 2022,CS3,3130,11/29/2021,U,Upper Senior,Continuing,COMPSC-BS,Pass,C,M,E12631,S106,T010,PT
D,Spring 2022,CS1,1115,1/29/2022,U,Upper Junior,Continuing,COMPSC-BS,Pass,B,M,E12642,S105,T010,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,UNDECL-BA,Drop,W,M,E12675,S113,T110,TT
D,Spring 2022,CS1,1115,1/20/2022,U,Upper Sophomore,Continuing,UNDECL-BA,Fail,F,M,E12676,S105,T010,PT
E,Spring 2022,CS2,3115,12/18/2021,U,Upper Junior,Continuing,COMPSC-BS,Pass,C,M,E12688,S103,T012,PT
D,Spring 2022,CS1,1115,12/29/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,D,M,E12709,S126,T104,TT
D,Spring 2022,CS1,1115,12/27/2021,U,Lower Sophomore,Continuing,UNDECL-BA,Drop,W,F,E12721,S118,T008,PT
D,Spring 2022,CS1,1115,12/22/2021,U,Upper Junior,Continuing,Other,Pass,B-,F,E12724,S118,T008,PT
D,Spring 2022,CS1,1115,12/10/2021,U,Upper Sophomore,Continuing,UNDECL-BA,Fail,C-,F,E12735,S102,T006,PT
E,Spring 2022,CS2,3115,12/11/2021,U,Upper Sophomore,Continuing,Other,Pass,A-,F,E12737,S103,T012,PT
F,Spring 2022,CS3,3130,12/1/2021,U,Lower Senior,Continuing,COMPSC-BS,Pass,B,M,E12752,S126,T012,PT
F,Spring 2022,CS3,3130,1/23/2022,U,Upper Senior,Continuing,COMPSC-BS,Pass,B-,F,E12758,S106,T010,PT
E,Spring 2022,CS2,3115,11/16/2021,U,Upper Junior,Continuing,Other,Pass,A+,M,E12763,S126,T009,PT
F,Spring 2022,CS3,3130,11/23/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,F,M,E12765,S119,T116,TT
D,Spring 2022,CS1,1115,1/31/2022,U,Lower Junior,Continuing,UNDECL-BA,Drop,W,M,E12768,S124,T107,TT
D,Spring 2022,CS1,1115,11/24/2021,U,Upper Junior,Continuing,INFOSCI-BS,Pass,B-,M,E12810,S102,T006,PT
E,Spring 2022,CS2,3115,11/16/2021,U,Upper Junior,Continuing,INFOSCI-BS,Fail,F,F,E12837,S126,T009,PT
D,Spring 2022,CS1,1115,11/16/2021,U,Lower Junior,Continuing,Other,Drop,WU,F,E12838,S118,T008,PT
F,Spring 2022,CS3,3130,1/10/2022,U,Lower Junior,Continuing,COMPSC-BS,Pass,A-,M,E12847,S126,T012,PT
D,Spring 2022,CS1,1115,11/18/2021,U,Lower Sophomore,0,UNDECL-BA,Fail,D+,F,E12848,S102,T006,PT
F,Spring 2022,CS3,3130,12/20/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,D,M,E12857,S119,T116,TT
D,Spring 2022,CS1,1115,1/14/2022,U,Upper Freshman,Continuing,UNDECL-BA,Pass,B,M,E12864,S105,T010,PT
D,Spring 2022,CS1,1115,12/16/2021,U,Lower Junior,Continuing,COMPSC-BS,Drop,W,M,E12870,S125,T104,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Lower Junior,Continuing,UNDECL-BA,Drop,W,M,E12874,S130,T001,PT
D,Spring 2022,CS1,1115,11/17/2021,U,Lower Junior,Continuing,Other,Pass,B+,M,E12909,S113,T110,TT
D,Spring 2022,CS1,1115,1/27/2022,U,Lower Sophomore,Continuing,UNDECL-BA,Drop,WU,F,E12911,S124,T107,TT
F,Spring 2022,CS3,3130,11/16/2021,U,Upper Junior,Continuing,UNDECL-BA,Drop,W,M,E12912,S130,T001,PT
D,Spring 2022,CS1,1115,1/24/2022,U,Lower Senior,Continuing,UNDECL-BA,Drop,W,M,E12925,S129,T006,PT
D,Spring 2022,CS1,1115,1/25/2022,U,Upper Sophomore,Continuing,UNDECL-BA,Drop,W,M,E12930,S124,T107,TT
D,Spring 2022,CS1,1115,11/19/2021,U,Lower Freshman,Continuing,COMPSC-BS,Drop,WU,F,E12948,S129,T006,PT
F,Spring 2022,CS3,3130,1/31/2022,U,Lower Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12950,S119,T116,TT
E,Spring 2022,CS2,3115,11/19/2021,U,Upper Sophomore,Continuing,UNDECL-BA,Pass,B,F,E12959,S119,T112,TT
D,Spring 2022,CS1,1115,12/9/2021,U,Lower Sophomore,Continuing,COMPSC-BS,Fail,D+,M,E12973,S125,T104,TT
D,Spring 2022,CS1,1115,1/9/2022,U,Upper Sophomore,Continuing,Other,Fail,F,F,E12975,S124,T107,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12976,S113,T110,TT
D,Spring 2022,CS1,1115,12/17/2021,U,Upper Freshman,Continuing,COMPSC-BS,Drop,W,M,E12981,S114,T112,TT
F,Spring 2022,CS3,3130,12/16/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,B,M,E12985,S126,T012,PT
E,Spring 2022,CS2,3115,1/23/2022,U,Upper Sophomore,Continuing,UNDECL-BA,Drop,W,M,E12987,S103,T012,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E12988,S106,T010,PT
D,Spring 2022,CS1,1115,12/21/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,W,M,E12995,S129,T006,PT
F,Spring 2022,CS3,3130,11/25/2021,U,Lower Junior,Continuing,UNDECL-BA,Pass,A,M,E12996,S126,T012,PT
F,Spring 2022,CS3,3130,11/22/2021,U,Lower Junior,Continuing,COMPSC-BS,Fail,C-,M,E12999,S106,T010,PT
E,Spring 2022,CS2,3115,11/17/2021,U,Lower Junior,Continuing,INFOSCI-BS,Pass,C,F,E13000,S119,T112,TT
F,Spring 2022,CS3,3130,11/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,A,M,E13002,S126,T012,PT
D,Spring 2022,CS1,1115,1/5/2022,U,Upper Sophomore,Continuing,UNDECL-BA,Pass,C,M,E13004,S126,T104,TT
D,Spring 2022,CS1,1115,12/29/2021,U,Upper Sophomore,Continuing,UNDECL-BA,Pass,C,F,E13005,S105,T010,PT
D,Spring 2022,CS1,1115,1/4/2022,U,Upper Sophomore,Continuing,Other,Drop,W,M,E13015,S118,T008,PT
D,Spring 2022,CS1,1115,12/13/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,C,M,E13016,S128,T014,PT
F,Spring 2022,CS3,3130,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13018,S126,T012,PT
E,Spring 2022,CS2,3115,12/17/2021,U,Lower Junior,Continuing,COMPSC-BS,Pass,B,M,E13020,S116,T116,TT
F,Spring 2022,CS3,3130,11/17/2021,U,Upper Sophomore,Continuing,UNDECL-BA,Pass,C+,M,E13023,S126,T012,PT
D,Spring 2022,CS1,1115,12/17/2021,U,Upper Freshman,Continuing,UNDECL-BA,Fail,F,M,E13025,S114,T112,TT
D,Spring 2022,CS1,1115,1/5/2022,U,Upper Freshman,Continuing,COMPSC-BS,Pass,B,M,E13042,S118,T008,PT
D,Spring 2022,CS1,1115,12/4/2021,U,Upper Sophomore,Continuing,INFOSCI-BS,Pass,B+,M,E13049,S126,T104,TT
E,Spring 2022,CS2,3115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13052,S119,T112,TT
D,Spring 2022,CS1,1115,11/17/2021,U,Upper Sophomore,Continuing,COMPSC-BS,Pass,C,M,E13053,S102,T006,PT
E,Spring 2022,CS2,3115,1/29/2022,U,Upper Sophomore,Continuing,COMPSC-BS,Drop,W,M,E13060,S106,T013,PT
F,Spring 2022,CS3,3130,11/19/2021,U,Lower Sophomore,Continuing,Other,Drop,W,M,E13068,S119,T116,TT
